 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
123,67121272,2,2,96,96,48,48,48,0,48,48,48,0,2.860494062,0.059593626,22400000,38500000,66900000,120769,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,64,64,0.029796813,0.029796813,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,120769,0,120769,120769,66900000,0,66900000,66900000,BENIGN
49192,65,1,1,6,6,6,6,6,0,6,6,6,0,184615.3846,30769.23077,65,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15384.61538,15384.61538,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,1114,252,0,20,0,0,0,0,0,0,0,0,BENIGN
49193,24,1,1,6,6,6,6,6,0,6,6,6,0,500000,83333.33333,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,41666.66667,41666.66667,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,1315,251,0,20,0,0,0,0,0,0,0,0,BENIGN
443,227,2,0,12,0,6,6,6,0,0,0,0,0,52863.43612,8810.572687,227,0,227,227,227,227,0,227,227,0,0,0,0,0,0,0,0,0,40,0,8810.572687,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,63136,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
123,64007286,4,4,192,192,48,48,48,0,48,48,48,0,5.999317015,0.124985771,9143898,24200000,64000000,3,64000000,21300000,37000000,64000000,3,64000000,21300000,37000000,64000000,3,0,0,0,0,104,104,0.062492886,0.062492886,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,104,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,123,0,123,123,64000000,0,64000000,64000000,BENIGN
123,67087135,2,2,96,96,48,48,48,0,48,48,48,0,2.861949612,0.05962395,22400000,38600000,66900000,87075,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,64,64,0.029811975,0.029811975,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,87075,0,87075,87075,66900000,0,66900000,66900000,BENIGN
123,69023095,2,2,96,96,48,48,48,0,48,48,48,0,2.78167764,0.057951617,23000000,39800000,69000000,22615,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,52,52,0.028975809,0.028975809,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22712,0,22712,22712,69000000,0,69000000,69000000,BENIGN
49179,38,1,1,6,6,6,6,6,0,6,6,6,0,315789.4737,52631.57895,38,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,26315.78947,26315.78947,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,946,255,0,20,0,0,0,0,0,0,0,0,BENIGN
123,64094120,2,2,96,96,48,48,48,0,48,48,48,0,2.995594604,0.062408221,21400000,36800000,63900000,94162,64000000,64000000,0,64000000,64000000,64000000,64000000,0,64000000,64000000,0,0,0,0,64,64,0.03120411,0.03120411,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,94351,0,94351,94351,63900000,0,63900000,63900000,BENIGN
123,67097054,2,2,96,96,48,48,48,0,48,48,48,0,2.861526528,0.059615136,22400000,38600000,66900000,97086,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,64,64,0.029807568,0.029807568,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,97333,0,97333,97333,66900000,0,66900000,66900000,BENIGN
123,68038197,2,2,96,96,48,48,48,0,48,48,48,0,2.821944268,0.058790506,22700000,39200000,68000000,37752,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,64,64,0.029395253,0.029395253,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,38703,0,38703,38703,68000000,0,68000000,68000000,BENIGN
123,67099534,2,2,96,96,48,48,48,0,48,48,48,0,2.861420766,0.059612933,22400000,38500000,66900000,99532,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,52,0.029806466,0.029806466,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,129143,0,129143,129143,66900000,0,66900000,66900000,BENIGN
123,68016152,2,2,96,96,48,48,48,0,48,48,48,0,2.8228589,0.05880956,22700000,39200000,68000000,16215,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,64,64,0.02940478,0.02940478,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,16412,0,16412,16412,68000000,0,68000000,68000000,BENIGN
123,67016073,2,2,96,96,48,48,48,0,48,48,48,0,2.864984345,0.059687174,22300000,38700000,67000000,16070,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,52,0.029843587,0.029843587,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16168,0,16168,16168,67000000,0,67000000,67000000,BENIGN
123,68016454,2,2,96,96,48,48,48,0,48,48,48,0,2.822846366,0.058809299,22700000,39200000,68000000,16424,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,64,64,0.02940465,0.02940465,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,16424,0,16424,16424,68000000,0,68000000,68000000,BENIGN
123,64036354,2,2,96,96,48,48,48,0,48,48,48,0,2.998296874,0.062464518,21300000,36900000,64000000,36383,64000000,64000000,0,64000000,64000000,64000000,64000000,0,64000000,64000000,0,0,0,0,52,52,0.031232259,0.031232259,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,36618,0,36618,36618,64000000,0,64000000,64000000,BENIGN
123,66022306,2,2,96,96,48,48,48,0,48,48,48,0,2.908108057,0.060585585,22000000,38100000,66000000,22218,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,52,0.030292792,0.030292792,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22218,0,22218,22218,66000000,0,66000000,66000000,BENIGN
59142,27,1,1,6,6,6,6,6,0,6,6,6,0,444444.4444,74074.07407,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,37037.03704,37037.03704,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,980,253,0,20,0,0,0,0,0,0,0,0,BENIGN
59148,36,1,1,6,6,6,6,6,0,6,6,6,0,333333.3333,55555.55556,36,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27777.77778,27777.77778,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,288,253,0,20,0,0,0,0,0,0,0,0,BENIGN
59160,73777,2,0,12,0,6,6,6,0,0,0,0,0,162.6523171,27.10871952,73777,0,73777,73777,73777,73777,0,73777,73777,0,0,0,0,0,0,0,0,0,40,0,27.10871952,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,40880,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
59161,73763,2,0,12,0,6,6,6,0,0,0,0,0,162.683188,27.11386467,73763,0,73763,73763,73763,73763,0,73763,73763,0,0,0,0,0,0,0,0,0,40,0,27.11386467,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,39420,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
123,66032137,2,2,96,96,48,48,48,0,48,48,48,0,2.907675092,0.060576564,22000000,38100000,66000000,31708,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,64,52,0.030288282,0.030288282,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,33140,0,33140,33140,66000000,0,66000000,66000000,BENIGN
123,67022402,2,2,96,96,48,48,48,0,48,48,48,0,2.864713801,0.059681538,22300000,38700000,67000000,22426,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,52,0.029840769,0.029840769,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22972,0,22972,22972,67000000,0,67000000,67000000,BENIGN
59156,37,1,1,6,6,6,6,6,0,6,6,6,0,324324.3243,54054.05405,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27027.02703,27027.02703,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,343,255,0,20,0,0,0,0,0,0,0,0,BENIGN
445,90016619,10,10,48,12,6,0,4.8,2.529822128,6,0,1.2,2.529822128,0.666543586,0.222181195,4737716.789,11200000,30000000,1,90000000,10000000,15000000,30000000,1,90000000,10000000,15000000,30000000,1,0,0,0,0,224,296,0.111090598,0.111090598,0,6,3.142857143,3.070597894,9.428571429,0,0,0,0,1,0,0,0,1,3.3,4.8,1.2,224,0,0,0,0,0,0,10,48,10,12,254,2052,7,20,14044,24258.24996,42055,14,30000000,15245.25508,30000000,30000000,BENIGN
59159,35,1,1,6,6,6,6,6,0,6,6,6,0,342857.1429,57142.85714,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,28571.42857,28571.42857,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,288,253,0,20,0,0,0,0,0,0,0,0,BENIGN
80,45774533,6,5,36,0,6,6,6,0,0,0,0,0,0.786463512,0.240308295,4577453.3,4974684.048,10000000,23685,45800000,9154906.6,1959727.726,10000000,5649243,40100000,10000000,3382.241564,10000000,10000000,0,0,0,0,120,160,0.131077252,0.109231043,0,6,3.5,3.089571903,9.545454545,0,0,0,0,1,0,0,0,0,3.818181818,6,0,120,0,0,0,0,0,0,6,36,5,0,256,290,5,20,23715,24.91318259,23736,23685,10000000,3366.798133,10000000,10000000,BENIGN
80,45774545,6,5,36,0,6,6,6,0,0,0,0,0,0.786463306,0.240308232,4577454.5,4974934.401,10000000,23414,45800000,9154909,1959722.359,10000000,5649255,40100000,10000000,3394.609501,10000000,10000000,0,0,0,0,120,160,0.131077218,0.109231015,0,6,3.5,3.089571903,9.545454545,0,0,0,0,1,0,0,0,0,3.818181818,6,0,120,0,0,0,0,0,0,6,36,5,0,256,290,5,20,23465.5,39.3658058,23505,23414,10000000,3359.295462,10000000,10000000,BENIGN
123,68000119,4,4,192,192,48,48,48,0,48,48,48,0,5.647048941,0.117646853,9714302.714,25700000,68000000,1,68000000,22700000,39300000,68000000,3,68000000,22700000,39300000,68000000,1,0,0,0,0,128,128,0.058823426,0.058823426,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,128,0,0,0,0,0,0,4,192,4,192,-1,-1,3,32,65,0,65,65,68000000,0,68000000,68000000,BENIGN
443,16391554,62,101,212772,36285,23360,0,3431.806452,5463.49385,2920,0,359.2574257,718.2008027,15194.22747,9.944145625,101182.4321,1052532.661,13300000,1,16400000,268714,1710925.032,13300000,4,16200000,161745.86,1346146.338,13400000,1,0,0,0,0,1252,2032,3.782435759,6.161709866,0,23360,1518.640244,3704.926998,13700000,0,0,0,1,0,0,0,0,1,1527.957055,3431.806452,359.2574257,1252,0,0,0,0,0,0,62,212772,101,36285,8192,4528,61,20,2824564,0,2824564,2824564,13300000,0,13300000,13300000,BENIGN
53,251,2,2,84,276,42,42,42,0,138,138,138,0,1434262.948,15936.25498,83.66666667,137.9867143,243,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,7968.12749,7968.12749,42,138,80.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,100.5,42,138,64,0,0,0,0,0,0,2,84,2,276,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,92101670,34,38,3090,46280,248,0,90.88235294,117.4181248,2920,0,1217.894737,607.1459502,536.0380545,0.781744783,1297206.62,10900000,91900000,20,92100000,2790959.697,16000000,91900000,43,205389,5551.054054,7987.211737,25533,48,0,0,0,0,704,784,0.369157258,0.412587524,0,2920,676.3013699,720.244339,518751.9079,0,0,0,1,0,0,0,0,1,685.6944444,90.88235294,1217.894737,704,0,0,0,0,0,0,34,3090,38,46280,8192,1315,32,20,0,0,0,0,0,0,0,0,BENIGN
53,60047,1,1,51,83,51,51,51,0,83,83,83,0,2231.585258,33.30724266,60047,0,60047,60047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.65362133,16.65362133,51,83,61.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,92.5,51,83,20,0,0,0,0,0,0,1,51,1,83,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,60603,2,2,88,408,44,44,44,0,204,204,204,0,8184.413313,66.00333317,20201,34983.09619,60596,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,33.00166658,33.00166658,44,204,108,87.6356092,7680,0,0,0,0,0,0,0,0,1,135,44,204,40,0,0,0,0,0,0,2,88,2,408,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
445,90032242,10,10,48,12,6,0,4.8,2.529822128,6,0,1.2,2.529822128,0.666427923,0.222142641,4738539.053,11200000,30000000,3,90000000,10000000,15000000,30000000,3,90000000,10000000,15000000,30000000,3,0,0,0,0,224,296,0.11107132,0.11107132,0,6,3.142857143,3.070597894,9.428571429,0,0,0,0,1,0,0,0,1,3.3,4.8,1.2,224,0,0,0,0,0,0,10,48,10,12,255,2053,7,20,18555.66667,32065.74531,55582,41,30000000,37157.26054,30000000,29900000,BENIGN
123,66116114,2,2,96,96,48,48,48,0,48,48,48,0,2.903981925,0.060499623,22000000,38000000,65900000,115908,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,64,64,0.030249812,0.030249812,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,115908,0,115908,115908,65900000,0,65900000,65900000,BENIGN
88,712,7,4,458,358,220,0,65.42857143,105.6264758,179,0,89.5,103.3456982,1146067.416,15449.4382,71.2,150.8006779,496,1,712,118.6666667,224.5757482,572,1,658,219.3333333,334.7541386,605,4,0,0,0,0,164,104,9831.460674,5617.977528,0,220,68,97.93411514,9591.090909,0,0,0,1,0,0,0,0,0,74.18181818,65.42857143,89.5,164,0,0,0,0,0,0,7,458,4,358,8192,2053,5,20,0,0,0,0,0,0,0,0,BENIGN
88,1057,9,4,630,2944,300,0,70,130.4223907,1472,0,736,849.8595962,3381267.739,12298.95932,88.08333333,223.3836725,793,1,1057,132.125,291.5674083,848,1,884,294.6666667,502.583658,875,4,0,0,0,0,204,104,8514.664144,3784.295175,0,1472,255.2857143,526.3339724,277027.4505,0,0,0,1,0,0,0,0,0,274.9230769,70,736,204,0,0,0,0,0,0,9,630,4,2944,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
88,977,7,4,2794,2830,1388,0,399.1428571,675.5233597,1415,0,707.5,816.9506309,5756397.134,11258.95599,97.7,250.057349,808,1,977,162.8333333,327.1595431,829,1,926,308.6666667,490.0870671,874,4,0,0,0,0,164,104,7164.790174,4094.165814,0,1415,468.6666667,688.9956239,474714.9697,0,0,0,1,0,0,0,0,0,511.2727273,399.1428571,707.5,164,0,0,0,0,0,0,7,2794,4,2830,8192,2053,5,20,0,0,0,0,0,0,0,0,BENIGN
49198,3,3,1,18,6,6,6,6,0,6,6,6,0,8000000,1333333.333,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,60,20,1000000,333333.3333,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,6,60,0,0,0,0,0,0,3,18,1,6,2053,251,2,20,0,0,0,0,0,0,0,0,BENIGN
88,893,7,4,470,370,226,0,67.14285714,108.5532566,185,0,92.5,106.8097998,940649.4961,12318.02912,89.3,148.2303388,419,1,893,148.8333333,307.8996048,775,1,466,155.3333333,185.9067867,370,48,0,0,0,0,164,104,7838.745801,4479.283315,0,226,70,100.8644455,10173.63636,0,0,0,1,0,0,0,0,0,76.36363636,67.14285714,92.5,164,0,0,0,0,0,0,7,470,4,370,8192,2053,5,20,0,0,0,0,0,0,0,0,BENIGN
49199,19,1,1,6,6,6,6,6,0,6,6,6,0,631578.9474,105263.1579,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,2053,255,0,20,0,0,0,0,0,0,0,0,BENIGN
88,879,9,4,642,2944,306,0,71.33333333,133.067652,1472,0,736,849.8595962,4079635.95,14789.53356,73.25,176.7443583,630,0,879,109.875,235.0023936,686,0,728,242.6666667,413.3840023,720,3,0,0,0,0,204,104,10238.90785,4550.625711,0,1472,256.1428571,526.4168949,277114.7473,0,0,0,1,0,0,0,0,0,275.8461538,71.33333333,736,204,0,0,0,0,0,0,9,642,4,2944,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
49199,2,3,0,18,0,6,6,6,0,0,0,0,0,9000000,1500000,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,60,0,1500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,2053,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
88,84,1,4,6,24,6,6,6,0,6,6,6,0,357142.8571,59523.80952,21,31.36877428,67,1,0,0,0,0,0,69,23,38.10511777,67,1,0,0,0,0,20,80,11904.7619,47619.04762,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
88,22,1,4,6,24,6,6,6,0,6,6,6,0,1363636.364,227272.7273,5.5,9,19,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,20,80,45454.54545,181818.1818,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,255,0,0,20,0,0,0,0,0,0,0,0,BENIGN
88,85,1,4,6,24,6,6,6,0,6,6,6,0,352941.1765,58823.52941,21.25,30.78284154,66,0,0,0,0,0,0,68,22.66666667,37.5410886,66,0,0,0,0,0,20,80,11764.70588,47058.82353,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
88,1099,9,6,3130,3042,1550,0,347.7777778,681.6006488,1515,0,507,780.7980533,5616014.559,13648.77161,78.5,208.3121733,799,1,1099,137.375,326.7558886,944,1,986,197.2,337.7886913,799,3,0,0,0,0,204,144,8189.262966,5459.508644,0,1550,385.75,683.8544192,467656.8667,0,0,0,1,0,0,0,0,0,411.4666667,347.7777778,507,204,0,0,0,0,0,0,9,3130,6,3042,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
88,934,9,6,3104,3022,1537,0,344.8888889,675.8682276,1505,0,503.6666667,775.6341062,6558886.51,16059.95717,66.71428571,178.2264888,682,1,934,116.75,280.8002595,809,1,899,179.8,280.9256129,682,48,0,0,0,0,204,144,9635.974304,6423.982869,0,1537,382.875,678.7020824,460636.5167,0,0,0,1,0,0,0,0,0,408.4,344.8888889,503.6666667,204,0,0,0,0,0,0,9,3104,6,3022,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
389,349463,15,12,4982,1566,1633,0,332.1333333,564.1088885,507,0,130.5,191.6224982,18737.31983,77.2613982,13440.88462,57071.85298,288699,3,349463,24961.64286,77178.58647,288699,3,349374,31761.27273,102678.6427,341329,3,0,0,0,0,324,264,42.922999,34.3383992,0,1633,233.8571429,438.2933834,192101.0899,0,0,0,1,0,0,0,0,0,242.5185185,332.1333333,130.5,324,0,0,0,0,0,0,15,4982,12,1566,8192,0,13,20,0,0,0,0,0,0,0,0,BENIGN
49204,22,1,1,6,6,6,6,6,0,6,6,6,0,545454.5455,90909.09091,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45454.54545,45454.54545,6,6,6,0,0,1,0,0,0,0,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,253,0,20,0,0,0,0,0,0,0,0,BENIGN
135,15173399,19,10,1382,1248,168,0,72.73684211,81.76717768,172,0,124.8,70.7747601,173.3296541,1.911239532,541907.1071,2020954.675,10400000,1,15200000,842966.6111,2493602.549,10400000,1,4744638,527182,1059577.164,2710675,3,0,0,0,0,404,224,1.252191417,0.659048114,0,172,87.66666667,81.18447844,6590.91954,0,0,0,1,0,0,0,0,0,90.68965517,72.73684211,124.8,404,0,0,0,0,0,0,19,1382,10,1248,8192,2051,17,20,0,0,0,0,0,0,0,0,BENIGN
49666,35166279,39,34,12148,6524,1755,0,311.4871795,490.0801155,348,0,191.8823529,126.9372942,530.9631991,2.075852267,488420.5417,3592020.114,30400000,1,35200000,925428.3947,4933934.657,30400000,1,4744326,143767.4545,589518.4127,2907390,3,0,0,0,0,804,704,1.109016965,0.966835303,0,1755,252.3243243,369.8000611,136752.0852,0,0,0,1,0,0,0,0,0,255.7808219,311.4871795,191.8823529,804,0,0,0,0,0,0,39,12148,34,6524,8192,2053,37,20,0,0,0,0,0,0,0,0,BENIGN
389,340770,14,12,4100,1044,1646,0,292.8571429,578.0317874,210,0,87,89.21475622,15095.22552,76.29779617,13630.8,57700.55376,285919,2,340710,26208.46154,79390.55184,285919,2,340732,30975.63636,102123.2749,338888,3,0,0,0,0,304,264,41.08342871,35.21436746,0,1646,190.5185185,427.0937899,182409.1054,0,0,0,1,0,0,0,0,0,197.8461538,292.8571429,87,304,0,0,0,0,0,0,14,4100,12,1044,8192,0,12,20,0,0,0,0,0,0,0,0,BENIGN
88,30,1,4,6,24,6,6,6,0,6,6,6,0,1000000,166666.6667,7.5,13,27,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,20,80,33333.33333,133333.3333,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
88,95,1,4,6,24,6,6,6,0,6,6,6,0,315789.4737,52631.57895,23.75,32.05594069,69,1,0,0,0,0,0,71,23.66666667,39.2598183,69,1,0,0,0,0,20,80,10526.31579,42105.26316,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
123,67120790,2,2,96,96,48,48,48,0,48,48,48,0,2.860514604,0.059594054,22400000,38500000,66900000,120790,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,40,52,0.029797027,0.029797027,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,120823,0,120823,120823,66900000,0,66900000,66900000,BENIGN
88,1021,9,6,3130,3042,1550,0,347.7777778,681.6006488,1515,0,507,780.7980533,6045053.869,14691.47894,72.92857143,191.2595756,734,1,1021,127.625,266.1170191,782,1,918,183.6,311.7584,734,4,0,0,0,0,204,144,8814.887365,5876.591577,0,1550,385.75,683.8544192,467656.8667,0,0,0,1,0,0,0,0,0,411.4666667,347.7777778,507,204,0,0,0,0,0,0,9,3130,6,3042,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
88,964,9,6,3104,3022,1537,0,344.8888889,675.8682276,1505,0,503.6666667,775.6341062,6354771.784,15560.16598,68.85714286,188.2358819,717,1,964,120.5,273.3600452,791,1,885,177,305.0926089,717,3,0,0,0,0,204,144,9336.099585,6224.06639,0,1537,382.875,678.7020824,460636.5167,0,0,0,1,0,0,0,0,0,408.4,344.8888889,503.6666667,204,0,0,0,0,0,0,9,3104,6,3022,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
53,214,2,2,148,270,74,74,74,0,135,135,135,0,1953271.028,18691.58879,71.33333333,117.4918437,207,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,9345.794393,9345.794393,74,135,98.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,123,74,135,40,0,0,0,0,0,0,2,148,2,270,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,161,2,2,86,208,43,43,43,0,104,104,104,0,1826086.957,24844.7205,53.66666667,86.89265408,154,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,12422.36025,12422.36025,43,104,67.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,84.25,43,104,40,0,0,0,0,0,0,2,86,2,208,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
